scale_estimator,equation,block,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,hicp,hicp,9,0.28163,2.11909,2.10510,1.0000
pooled,hicp,hicp,10,0.312757,1.94478,1.94874,1.0000
pooled,hicp,hicp,11,0.330153,1.83664,1.82010,1.0000
pooled,hicp,hicp,12,0.361135,1.77420,1.74401,0.9993
pooled,hicp,hicp,13,0.373202,1.82307,1.80290,1.0000
pooled,hicp,hicp,14,0.441738,1.96721,1.94243,1.0000
pooled,hicp,hicp,15,0.48286,2.01617,1.99243,1.0000
pooled,hicp,hicp,16,0.51574,2.03491,2.00349,1.0000
pooled,hicp,hicp,17,0.547479,2.02895,2.00384,1.0000
pooled,hicp,hicp,18,0.577187,2.02323,1.98807,1.0000
pooled,hicp,hicp,19,0.621283,2.03902,2.01333,1.0000
pooled,hicp,hicp,20,0.676042,2.01513,1.98794,1.0000
pooled,hicp,hicp,21,0.698133,1.96344,1.93823,1.0000
pooled,hicp,hicp,22,0.72207,1.94076,1.91469,1.0000
pooled,hicp,hicp,23,0.735388,1.89350,1.87749,1.0000
pooled,hicp,hicp,24,0.744116,1.83538,1.80992,1.0000
pooled,hicp,hicp,25,0.726486,1.87280,1.85179,1.0000
pooled,hicp,hicp,26,0.763955,2.00702,1.98246,1.0000
pooled,hicp,hicp,27,0.790518,2.04332,2.02562,1.0000
pooled,hicp,hicp,28,0.815651,2.03849,2.00422,1.0000
pooled,hicp,hicp,29,0.849619,1.98856,1.96709,1.0000
pooled,hicp,hicp,30,0.876271,1.96632,1.93644,1.0000
pooled,hicp,hicp,31,0.903515,1.98223,1.95664,1.0000
pooled,hicp,hicp,32,0.934172,1.94710,1.92842,1.0000
pooled,hicp,hicp,33,0.923613,1.90168,1.87321,1.0000
pooled,hicp,hicp,34,0.910232,1.87437,1.85210,1.0000
pooled,hicp,hicp,35,0.878864,1.82601,1.80144,1.0000
pooled,hicp,hicp,36,0.848756,1.69632,1.68093,1.0000
pooled,hicp,hicp,37,0.846818,1.66343,1.64792,0.9987
pooled,hicp,hicp,38,0.849937,1.65149,1.62373,1.0000
pooled,hicp,hicp,39,0.870001,1.62962,1.60492,1.0000
pooled,hicp,hicp,40,0.898198,1.58809,1.56271,0.9993
pooled,hicp,hicp,41,0.918798,1.59043,1.56817,1.0000
pooled,hicp,hicp,42,0.894206,1.57951,1.56918,1.0000
pooled,hicp,hicp,43,0.858671,1.58740,1.56458,0.9980
pooled,hicp,hicp,44,0.841216,1.59802,1.58554,0.9973
pooled,hicp,hicp,45,0.824906,1.63935,1.62405,1.0000
pooled,hicp,hicp,46,0.816408,1.67551,1.65965,1.0000
pooled,hicp,hicp,47,0.773039,1.70095,1.67568,1.0000
pooled,hicp,hicp,48,0.70196,1.63159,1.61587,0.9927
pooled,hicp,stoxx,1,0.0118028,0.85013,0.79604,0.2580
pooled,hicp,stoxx,2,0.048597,0.84827,0.80452,0.2413
pooled,hicp,stoxx,3,0.0876623,0.84072,0.81249,0.1960
pooled,hicp,stoxx,4,0.121498,0.83738,0.81946,0.1820
pooled,hicp,stoxx,5,0.158663,0.82749,0.80921,0.1700
pooled,hicp,stoxx,6,0.184118,0.83161,0.80411,0.1793
pooled,hicp,stoxx,7,0.212637,0.84880,0.81429,0.1953
pooled,hicp,stoxx,8,0.258865,0.85873,0.83466,0.2200
pooled,hicp,stoxx,9,0.28163,0.87647,0.85506,0.2427
pooled,hicp,stoxx,10,0.312757,0.89888,0.88054,0.2727
pooled,hicp,stoxx,11,0.330153,0.91931,0.90121,0.3113
pooled,hicp,stoxx,12,0.361135,0.95945,0.94804,0.3800
pooled,hicp,stoxx,13,0.373202,1.01856,0.99626,0.4953
pooled,hicp,stoxx,14,0.441738,1.04209,1.01375,0.5287
pooled,hicp,stoxx,15,0.48286,1.04313,1.01857,0.5353
pooled,hicp,stoxx,16,0.51574,1.00948,0.99230,0.4820
pooled,hicp,stoxx,17,0.547479,0.94844,0.92946,0.3547
pooled,hicp,stoxx,18,0.577187,0.87215,0.86467,0.2080
pooled,hicp,stoxx,19,0.621283,0.78207,0.77241,0.0733
pooled,hicp,stoxx,20,0.676042,0.69487,0.68416,0.0267
pooled,hicp,stoxx,21,0.698133,0.60909,0.60091,0.0087
pooled,hicp,stoxx,22,0.72207,0.52366,0.51580,0.0007
pooled,hicp,stoxx,23,0.735388,0.46083,0.44361,0.0007
pooled,hicp,stoxx,24,0.744116,0.42428,0.41352,0.0000
pooled,hicp,stoxx,25,0.726486,0.40319,0.39658,0.0000
pooled,hicp,stoxx,26,0.763955,0.38761,0.37707,0.0000
pooled,hicp,stoxx,27,0.790518,0.37448,0.36656,0.0000
pooled,hicp,stoxx,28,0.815651,0.36956,0.36079,0.0000
pooled,hicp,stoxx,29,0.849619,0.37365,0.36677,0.0000
pooled,hicp,stoxx,30,0.876271,0.38380,0.38065,0.0000
pooled,hicp,stoxx,31,0.903515,0.40754,0.40358,0.0000
pooled,hicp,stoxx,32,0.934172,0.44554,0.44372,0.0000
pooled,hicp,stoxx,33,0.923613,0.49616,0.49005,0.0000
pooled,hicp,stoxx,34,0.910232,0.56374,0.55654,0.0013
pooled,hicp,stoxx,35,0.878864,0.61891,0.60743,0.0047
pooled,hicp,stoxx,36,0.848756,0.64539,0.62902,0.0153
pooled,hicp,stoxx,37,0.846818,0.62143,0.60481,0.0160
pooled,hicp,stoxx,38,0.849937,0.59593,0.58247,0.0093
pooled,hicp,stoxx,39,0.870001,0.57556,0.56285,0.0047
pooled,hicp,stoxx,40,0.898198,0.57466,0.56859,0.0053
pooled,hicp,stoxx,41,0.918798,0.59297,0.58093,0.0100
pooled,hicp,stoxx,42,0.894206,0.63420,0.62222,0.0160
pooled,hicp,stoxx,43,0.858671,0.70881,0.70170,0.0340
pooled,hicp,stoxx,44,0.841216,0.83028,0.82497,0.1347
pooled,hicp,stoxx,45,0.824906,0.98337,0.96851,0.4293
pooled,hicp,stoxx,46,0.816408,1.14233,1.11793,0.7147
pooled,hicp,stoxx,47,0.773039,1.27875,1.26254,0.8853
pooled,hicp,stoxx,48,0.70196,1.38305,1.35774,0.9040
pooled,stoxx,i1y,1,0.0118028,0.45424,0.40926,0.0220
pooled,stoxx,i1y,2,0.048597,0.46666,0.42594,0.0293
pooled,stoxx,i1y,3,0.0876623,0.50089,0.45688,0.0333
pooled,stoxx,i1y,4,0.121498,0.55070,0.50549,0.0480
pooled,stoxx,i1y,5,0.158663,0.63433,0.59690,0.0700
pooled,stoxx,i1y,6,0.184118,0.76626,0.73705,0.1667
pooled,stoxx,i1y,7,0.212637,0.95028,0.92836,0.3847
pooled,stoxx,i1y,8,0.258865,1.17176,1.14258,0.7013
pooled,stoxx,i1y,9,0.28163,1.39535,1.36005,0.8887
pooled,stoxx,i1y,10,0.312757,1.58777,1.53483,0.9613
pooled,stoxx,i1y,11,0.330153,1.74138,1.69330,0.9940
pooled,stoxx,i1y,12,0.361135,1.85603,1.81408,0.9993
pooled,stoxx,i1y,13,0.373202,1.94497,1.91064,0.9980
pooled,stoxx,i1y,14,0.441738,1.96386,1.90481,1.0000
pooled,stoxx,i1y,15,0.48286,1.95898,1.89975,1.0000
pooled,stoxx,i1y,16,0.51574,1.93346,1.88455,1.0000
pooled,stoxx,i1y,17,0.547479,1.84282,1.80143,0.9993
pooled,stoxx,i1y,18,0.577187,1.74118,1.71627,0.9927
pooled,stoxx,i1y,19,0.621283,1.63431,1.60386,0.9887
pooled,stoxx,i1y,20,0.676042,1.52212,1.49077,0.9747
pooled,stoxx,i1y,21,0.698133,1.42530,1.40494,0.9520
pooled,stoxx,i1y,22,0.72207,1.36473,1.32541,0.9240
pooled,stoxx,i1y,23,0.735388,1.32619,1.29964,0.8993
pooled,stoxx,i1y,24,0.744116,1.29936,1.26721,0.8800
pooled,stoxx,i1y,25,0.726486,1.26749,1.23573,0.8547
pooled,stoxx,i1y,26,0.763955,1.23304,1.19911,0.8227
pooled,stoxx,i1y,27,0.790518,1.20772,1.18599,0.7947
pooled,stoxx,i1y,28,0.815651,1.19509,1.16902,0.7853
pooled,stoxx,i1y,29,0.849619,1.17926,1.14981,0.7367
pooled,stoxx,i1y,30,0.876271,1.13922,1.10622,0.6860
pooled,stoxx,i1y,31,0.903515,1.08603,1.04899,0.6000
pooled,stoxx,i1y,32,0.934172,1.01778,1.00766,0.5120
pooled,stoxx,i1y,33,0.923613,0.97199,0.95012,0.4073
pooled,stoxx,i1y,34,0.910232,0.93233,0.91084,0.3260
pooled,stoxx,i1y,35,0.878864,0.90778,0.88646,0.3073
pooled,stoxx,i1y,36,0.848756,0.87511,0.86692,0.2487
pooled,stoxx,i1y,37,0.846818,0.83633,0.82659,0.1967
pooled,stoxx,i1y,38,0.849937,0.78712,0.77243,0.1180
pooled,stoxx,i1y,39,0.870001,0.75465,0.73254,0.0847
pooled,stoxx,i1y,40,0.898198,0.73044,0.71883,0.0580
pooled,stoxx,i1y,41,0.918798,0.71473,0.69600,0.0540
pooled,stoxx,i1y,42,0.894206,0.71472,0.70013,0.0467
pooled,stoxx,i1y,43,0.858671,0.71902,0.70244,0.0547
pooled,stoxx,i1y,44,0.841216,0.72678,0.71191,0.0567
pooled,stoxx,i1y,45,0.824906,0.72488,0.70811,0.0753
pooled,stoxx,i1y,46,0.816408,0.72056,0.70483,0.0627
pooled,stoxx,i1y,47,0.773039,0.72379,0.69728,0.0833
pooled,stoxx,i1y,48,0.70196,0.73467,0.69914,0.1260
pooled,stoxx,ip,1,0.0118028,0.40990,0.38521,0.0080
pooled,stoxx,ip,2,0.048597,0.39656,0.36956,0.0047
pooled,stoxx,ip,3,0.0876623,0.39414,0.37945,0.0033
pooled,stoxx,ip,4,0.121498,0.41167,0.39459,0.0000
pooled,stoxx,ip,5,0.158663,0.45043,0.43985,0.0020
pooled,stoxx,ip,6,0.184118,0.51157,0.49123,0.0060
pooled,stoxx,ip,7,0.212637,0.60844,0.58242,0.0360
pooled,stoxx,ip,8,0.258865,0.73694,0.70998,0.1067
pooled,stoxx,ip,9,0.28163,0.90189,0.87736,0.2867
pooled,stoxx,ip,10,0.312757,1.08696,1.05497,0.5833
pooled,stoxx,ip,11,0.330153,1.25509,1.22589,0.8107
pooled,stoxx,ip,12,0.361135,1.44246,1.40780,0.9400
pooled,stoxx,ip,13,0.373202,1.58896,1.54259,0.9847
pooled,stoxx,ip,14,0.441738,1.68202,1.64794,0.9960
pooled,stoxx,ip,15,0.48286,1.73882,1.70741,0.9980
pooled,stoxx,ip,16,0.51574,1.80836,1.77542,0.9993
pooled,stoxx,ip,17,0.547479,1.87011,1.84728,1.0000
pooled,stoxx,ip,18,0.577187,1.90916,1.88248,1.0000
pooled,stoxx,ip,19,0.621283,1.89504,1.85713,1.0000
pooled,stoxx,ip,20,0.676042,1.82517,1.80597,0.9993
pooled,stoxx,ip,21,0.698133,1.75673,1.73107,0.9980
pooled,stoxx,ip,22,0.72207,1.69382,1.66905,0.9987
pooled,stoxx,ip,23,0.735388,1.63292,1.61217,0.9980
pooled,stoxx,ip,24,0.744116,1.57742,1.54761,0.9933
pooled,stoxx,ip,25,0.726486,1.52871,1.49974,0.9907
pooled,stoxx,ip,26,0.763955,1.46958,1.44963,0.9847
pooled,stoxx,ip,27,0.790518,1.37814,1.35025,0.9607
pooled,stoxx,ip,28,0.815651,1.30188,1.28117,0.9247
pooled,stoxx,ip,29,0.849619,1.25453,1.22244,0.8807
pooled,stoxx,ip,30,0.876271,1.20588,1.18735,0.8453
pooled,stoxx,ip,31,0.903515,1.16620,1.14563,0.7960
pooled,stoxx,ip,32,0.934172,1.15061,1.13139,0.7527
pooled,stoxx,ip,33,0.923613,1.13835,1.11732,0.7433
pooled,stoxx,ip,34,0.910232,1.13121,1.10636,0.7240
pooled,stoxx,ip,35,0.878864,1.11124,1.09499,0.6987
pooled,stoxx,ip,36,0.848756,1.07599,1.05826,0.6113
pooled,stoxx,ip,37,0.846818,1.02973,1.01549,0.5327
pooled,stoxx,ip,38,0.849937,0.97596,0.96027,0.4233
pooled,stoxx,ip,39,0.870001,0.90066,0.87960,0.2687
pooled,stoxx,ip,40,0.898198,0.79234,0.76763,0.1227
pooled,stoxx,ip,41,0.918798,0.67830,0.66777,0.0360
pooled,stoxx,ip,42,0.894206,0.57978,0.56581,0.0113
pooled,stoxx,ip,43,0.858671,0.50180,0.49484,0.0020
pooled,stoxx,ip,44,0.841216,0.44016,0.43296,0.0000
pooled,stoxx,ip,45,0.824906,0.39519,0.39014,0.0000
pooled,stoxx,ip,46,0.816408,0.36924,0.36248,0.0000
pooled,stoxx,ip,47,0.773039,0.35697,0.34560,0.0000
pooled,stoxx,ip,48,0.70196,0.35776,0.34274,0.0013
pooled,stoxx,hicp,1,0.0118028,0.14846,0.13939,0.0000
pooled,stoxx,hicp,2,0.048597,0.13674,0.13169,0.0000
pooled,stoxx,hicp,3,0.0876623,0.12981,0.12584,0.0000
pooled,stoxx,hicp,4,0.121498,0.12464,0.12151,0.0000
pooled,stoxx,hicp,5,0.158663,0.12106,0.11831,0.0000
pooled,stoxx,hicp,6,0.184118,0.12017,0.11620,0.0000
pooled,stoxx,hicp,7,0.212637,0.12117,0.11486,0.0000
pooled,stoxx,hicp,8,0.258865,0.12171,0.11683,0.0000
pooled,stoxx,hicp,9,0.28163,0.12208,0.11507,0.0000
pooled,stoxx,hicp,10,0.312757,0.12559,0.11744,0.0000
pooled,stoxx,hicp,11,0.330153,0.13277,0.12351,0.0000
pooled,stoxx,hicp,12,0.361135,0.14120,0.13004,0.0000
pooled,stoxx,hicp,13,0.373202,0.15315,0.14427,0.0000
pooled,stoxx,hicp,14,0.441738,0.16446,0.15614,0.0000
pooled,stoxx,hicp,15,0.48286,0.18070,0.17450,0.0000
pooled,stoxx,hicp,16,0.51574,0.19884,0.19211,0.0000
pooled,stoxx,hicp,17,0.547479,0.22831,0.22150,0.0000
pooled,stoxx,hicp,18,0.577187,0.26242,0.25793,0.0000
pooled,stoxx,hicp,19,0.621283,0.30276,0.29282,0.0000
pooled,stoxx,hicp,20,0.676042,0.34281,0.33707,0.0000
pooled,stoxx,hicp,21,0.698133,0.37199,0.36307,0.0000
pooled,stoxx,hicp,22,0.72207,0.38494,0.37426,0.0000
pooled,stoxx,hicp,23,0.735388,0.38768,0.37535,0.0000
pooled,stoxx,hicp,24,0.744116,0.38007,0.37193,0.0000
pooled,stoxx,hicp,25,0.726486,0.36336,0.34929,0.0000
pooled,stoxx,hicp,26,0.763955,0.34103,0.33133,0.0000
pooled,stoxx,hicp,27,0.790518,0.31198,0.30548,0.0000
pooled,stoxx,hicp,28,0.815651,0.29288,0.28747,0.0000
pooled,stoxx,hicp,29,0.849619,0.26863,0.25988,0.0000
pooled,stoxx,hicp,30,0.876271,0.23915,0.23024,0.0000
pooled,stoxx,hicp,31,0.903515,0.20926,0.20057,0.0000
pooled,stoxx,hicp,32,0.934172,0.18119,0.17246,0.0000
pooled,stoxx,hicp,33,0.923613,0.15747,0.15179,0.0000
pooled,stoxx,hicp,34,0.910232,0.13528,0.12962,0.0000
pooled,stoxx,hicp,35,0.878864,0.11265,0.10678,0.0000
pooled,stoxx,hicp,36,0.848756,0.09604,0.09300,0.0000
pooled,stoxx,hicp,37,0.846818,0.08359,0.08098,0.0000
pooled,stoxx,hicp,38,0.849937,0.07608,0.07342,0.0000
pooled,stoxx,hicp,39,0.870001,0.07031,0.06628,0.0000
pooled,stoxx,hicp,40,0.898198,0.06541,0.06122,0.0000
pooled,stoxx,hicp,41,0.918798,0.05996,0.05620,0.0000
pooled,stoxx,hicp,42,0.894206,0.05910,0.05456,0.0000
pooled,stoxx,hicp,43,0.858671,0.05840,0.05398,0.0000
pooled,stoxx,hicp,44,0.841216,0.05779,0.05391,0.0000
pooled,stoxx,hicp,45,0.824906,0.05989,0.05540,0.0000
pooled,stoxx,hicp,46,0.816408,0.06166,0.05578,0.0000
pooled,stoxx,hicp,47,0.773039,0.06270,0.05597,0.0000
pooled,stoxx,hicp,48,0.70196,0.06405,0.05564,0.0000
pooled,stoxx,stoxx,1,0.0118028,0.11017,0.08974,0.0000
pooled,stoxx,stoxx,2,0.048597,0.10405,0.08606,0.0000
pooled,stoxx,stoxx,3,0.0876623,0.09866,0.08548,0.0000
pooled,stoxx,stoxx,4,0.121498,0.09586,0.08499,0.0000
pooled,stoxx,stoxx,5,0.158663,0.09295,0.08480,0.0000
pooled,stoxx,stoxx,6,0.184118,0.09213,0.08666,0.0000
pooled,stoxx,stoxx,7,0.212637,0.09290,0.08763,0.0000
pooled,stoxx,stoxx,8,0.258865,0.09297,0.08586,0.0000
pooled,stoxx,stoxx,9,0.28163,0.09392,0.08750,0.0000
pooled,stoxx,stoxx,10,0.312757,0.09630,0.08902,0.0000
pooled,stoxx,stoxx,11,0.330153,0.09819,0.09310,0.0000
pooled,stoxx,stoxx,12,0.361135,0.10095,0.09245,0.0000
pooled,stoxx,stoxx,13,0.373202,0.10601,0.09675,0.0000
pooled,stoxx,stoxx,14,0.441738,0.11165,0.10074,0.0000
pooled,stoxx,stoxx,15,0.48286,0.11675,0.10685,0.0000
pooled,stoxx,stoxx,16,0.51574,0.12353,0.11355,0.0000
pooled,stoxx,stoxx,17,0.547479,0.12934,0.12115,0.0000
pooled,stoxx,stoxx,18,0.577187,0.13702,0.12496,0.0000
pooled,stoxx,stoxx,19,0.621283,0.14638,0.13769,0.0000
pooled,stoxx,stoxx,20,0.676042,0.16107,0.15251,0.0000
pooled,stoxx,stoxx,21,0.698133,0.18241,0.17196,0.0000
pooled,stoxx,stoxx,22,0.72207,0.20950,0.19621,0.0000
pooled,stoxx,stoxx,23,0.735388,0.24317,0.23340,0.0000
pooled,stoxx,stoxx,24,0.744116,0.29327,0.28345,0.0000
pooled,stoxx,stoxx,25,0.726486,0.35932,0.34177,0.0000
pooled,stoxx,stoxx,26,0.763955,0.43088,0.41770,0.0007
pooled,stoxx,stoxx,27,0.790518,0.49428,0.47668,0.0020
pooled,stoxx,stoxx,28,0.815651,0.54260,0.52867,0.0047
pooled,stoxx,stoxx,29,0.849619,0.58522,0.56868,0.0053
pooled,stoxx,stoxx,30,0.876271,0.62472,0.60468,0.0173
pooled,stoxx,stoxx,31,0.903515,0.65186,0.63924,0.0167
pooled,stoxx,stoxx,32,0.934172,0.66501,0.65352,0.0193
pooled,stoxx,stoxx,33,0.923613,0.67319,0.65626,0.0227
pooled,stoxx,stoxx,34,0.910232,0.68282,0.66775,0.0313
pooled,stoxx,stoxx,35,0.878864,0.68957,0.67247,0.0367
pooled,stoxx,stoxx,36,0.848756,0.69196,0.67800,0.0253
pooled,stoxx,stoxx,37,0.846818,0.69216,0.67121,0.0233
pooled,stoxx,stoxx,38,0.849937,0.69107,0.67681,0.0193
pooled,stoxx,stoxx,39,0.870001,0.68603,0.66704,0.0293
pooled,stoxx,stoxx,40,0.898198,0.67189,0.65757,0.0200
pooled,stoxx,stoxx,41,0.918798,0.66061,0.64870,0.0087
pooled,stoxx,stoxx,42,0.894206,0.65313,0.64408,0.0127
pooled,stoxx,stoxx,43,0.858671,0.64314,0.63105,0.0167
pooled,stoxx,stoxx,44,0.841216,0.63207,0.61706,0.0067
pooled,stoxx,stoxx,45,0.824906,0.63031,0.61439,0.0107
pooled,stoxx,stoxx,46,0.816408,0.62890,0.61774,0.0093
pooled,stoxx,stoxx,47,0.773039,0.62399,0.60626,0.0113
pooled,stoxx,stoxx,48,0.70196,0.63244,0.61935,0.0273
