scale_estimator,equation,block,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,ip,ip,48,0.70196,0.58547,0.56958,0.0280
pooled,ip,hicp,1,0.0117737,0.65391,0.62303,0.0627
pooled,ip,hicp,2,0.048597,0.62149,0.60857,0.0187
pooled,ip,hicp,3,0.0876623,0.60058,0.58492,0.0080
pooled,ip,hicp,4,0.121498,0.59388,0.58091,0.0053
pooled,ip,hicp,5,0.158663,0.59765,0.58537,0.0033
pooled,ip,hicp,6,0.184118,0.60991,0.59335,0.0047
pooled,ip,hicp,7,0.212637,0.62198,0.60864,0.0100
pooled,ip,hicp,8,0.258865,0.63300,0.61960,0.0107
pooled,ip,hicp,9,0.28163,0.63781,0.62660,0.0087
pooled,ip,hicp,10,0.312757,0.65317,0.64746,0.0100
pooled,ip,hicp,11,0.330153,0.65739,0.64819,0.0060
pooled,ip,hicp,12,0.361135,0.66183,0.65293,0.0107
pooled,ip,hicp,13,0.373202,0.66389,0.65013,0.0107
pooled,ip,hicp,14,0.441738,0.62401,0.60835,0.0067
pooled,ip,hicp,15,0.48286,0.57723,0.56428,0.0033
pooled,ip,hicp,16,0.51574,0.51704,0.50351,0.0000
pooled,ip,hicp,17,0.547479,0.45585,0.44626,0.0000
pooled,ip,hicp,18,0.577187,0.39347,0.38845,0.0000
pooled,ip,hicp,19,0.621283,0.33926,0.33201,0.0000
pooled,ip,hicp,20,0.676042,0.28958,0.28453,0.0000
pooled,ip,hicp,21,0.698133,0.24915,0.24578,0.0000
pooled,ip,hicp,22,0.72207,0.21689,0.21446,0.0000
pooled,ip,hicp,23,0.735388,0.19148,0.19011,0.0000
pooled,ip,hicp,24,0.744116,0.17162,0.17071,0.0000
pooled,ip,hicp,25,0.726486,0.15201,0.14938,0.0000
pooled,ip,hicp,26,0.763955,0.13897,0.13451,0.0000
pooled,ip,hicp,27,0.790518,0.12985,0.12433,0.0000
pooled,ip,hicp,28,0.815651,0.12260,0.11740,0.0000
pooled,ip,hicp,29,0.849619,0.11716,0.11406,0.0000
pooled,ip,hicp,30,0.876271,0.11634,0.11335,0.0000
pooled,ip,hicp,31,0.903515,0.11670,0.11360,0.0000
pooled,ip,hicp,32,0.934172,0.11913,0.11681,0.0000
pooled,ip,hicp,33,0.923613,0.12415,0.12161,0.0000
pooled,ip,hicp,34,0.910232,0.13017,0.12746,0.0000
pooled,ip,hicp,35,0.878864,0.13935,0.13737,0.0000
pooled,ip,hicp,36,0.848756,0.15113,0.14655,0.0000
pooled,ip,hicp,37,0.846818,0.16333,0.15893,0.0000
pooled,ip,hicp,38,0.849937,0.17848,0.17468,0.0000
pooled,ip,hicp,39,0.870001,0.19597,0.19248,0.0000
pooled,ip,hicp,40,0.898198,0.21180,0.20657,0.0000
pooled,ip,hicp,41,0.918798,0.22828,0.22423,0.0000
pooled,ip,hicp,42,0.894206,0.24474,0.23730,0.0000
pooled,ip,hicp,43,0.858671,0.25904,0.25137,0.0000
pooled,ip,hicp,44,0.841216,0.27269,0.26682,0.0000
pooled,ip,hicp,45,0.824906,0.28389,0.27774,0.0000
pooled,ip,hicp,46,0.816408,0.29962,0.29187,0.0000
pooled,ip,hicp,47,0.773039,0.30757,0.29732,0.0000
pooled,ip,hicp,48,0.70196,0.31786,0.30300,0.0007
pooled,ip,stoxx,1,0.0117737,0.45623,0.42146,0.0193
pooled,ip,stoxx,2,0.048597,0.44479,0.41685,0.0093
pooled,ip,stoxx,3,0.0876623,0.44599,0.43438,0.0040
pooled,ip,stoxx,4,0.121498,0.45756,0.45433,0.0013
pooled,ip,stoxx,5,0.158663,0.47476,0.46990,0.0040
pooled,ip,stoxx,6,0.184118,0.49424,0.48950,0.0027
pooled,ip,stoxx,7,0.212637,0.50666,0.50338,0.0033
pooled,ip,stoxx,8,0.258865,0.51684,0.49531,0.0053
pooled,ip,stoxx,9,0.28163,0.52880,0.49889,0.0033
pooled,ip,stoxx,10,0.312757,0.52767,0.50743,0.0073
pooled,ip,stoxx,11,0.330153,0.50659,0.48346,0.0073
pooled,ip,stoxx,12,0.361135,0.48473,0.46799,0.0073
pooled,ip,stoxx,13,0.373202,0.44473,0.42714,0.0027
pooled,ip,stoxx,14,0.441738,0.40615,0.38500,0.0013
pooled,ip,stoxx,15,0.48286,0.37809,0.36391,0.0000
pooled,ip,stoxx,16,0.51574,0.36092,0.35181,0.0000
pooled,ip,stoxx,17,0.547479,0.35225,0.34670,0.0000
pooled,ip,stoxx,18,0.577187,0.35075,0.34299,0.0000
pooled,ip,stoxx,19,0.621283,0.35319,0.34320,0.0000
pooled,ip,stoxx,20,0.676042,0.35739,0.34694,0.0000
pooled,ip,stoxx,21,0.698133,0.36629,0.35717,0.0000
pooled,ip,stoxx,22,0.72207,0.37566,0.36333,0.0000
pooled,ip,stoxx,23,0.735388,0.36762,0.35528,0.0000
pooled,ip,stoxx,24,0.744116,0.34366,0.33348,0.0000
pooled,ip,stoxx,25,0.726486,0.31987,0.30554,0.0000
pooled,ip,stoxx,26,0.763955,0.28447,0.27307,0.0000
pooled,ip,stoxx,27,0.790518,0.25811,0.24003,0.0000
pooled,ip,stoxx,28,0.815651,0.22734,0.21729,0.0000
pooled,ip,stoxx,29,0.849619,0.20212,0.19590,0.0000
pooled,ip,stoxx,30,0.876271,0.18375,0.17796,0.0000
pooled,ip,stoxx,31,0.903515,0.17253,0.16454,0.0000
pooled,ip,stoxx,32,0.934172,0.16564,0.15808,0.0000
pooled,ip,stoxx,33,0.923613,0.16293,0.15608,0.0000
pooled,ip,stoxx,34,0.910232,0.16208,0.15352,0.0000
pooled,ip,stoxx,35,0.878864,0.16139,0.15176,0.0000
pooled,ip,stoxx,36,0.848756,0.16107,0.14957,0.0000
pooled,ip,stoxx,37,0.846818,0.16003,0.14625,0.0000
pooled,ip,stoxx,38,0.849937,0.16225,0.15148,0.0000
pooled,ip,stoxx,39,0.870001,0.16496,0.15526,0.0000
pooled,ip,stoxx,40,0.898198,0.16912,0.15862,0.0000
pooled,ip,stoxx,41,0.918798,0.17306,0.16206,0.0000
pooled,ip,stoxx,42,0.894206,0.17366,0.16753,0.0000
pooled,ip,stoxx,43,0.858671,0.16894,0.16110,0.0000
pooled,ip,stoxx,44,0.841216,0.16040,0.15104,0.0000
pooled,ip,stoxx,45,0.824906,0.15273,0.14550,0.0000
pooled,ip,stoxx,46,0.816408,0.14580,0.13682,0.0000
pooled,ip,stoxx,47,0.773039,0.13963,0.13124,0.0000
pooled,ip,stoxx,48,0.70196,0.14128,0.12920,0.0000
pooled,hicp,i1y,1,0.0117737,0.49296,0.46970,0.0053
pooled,hicp,i1y,2,0.048597,0.49318,0.47579,0.0027
pooled,hicp,i1y,3,0.0876623,0.50794,0.49391,0.0027
pooled,hicp,i1y,4,0.121498,0.53673,0.51986,0.0020
pooled,hicp,i1y,5,0.158663,0.58253,0.56151,0.0080
pooled,hicp,i1y,6,0.184118,0.63659,0.62077,0.0260
pooled,hicp,i1y,7,0.212637,0.70367,0.67941,0.0573
pooled,hicp,i1y,8,0.258865,0.78590,0.76657,0.1320
pooled,hicp,i1y,9,0.28163,0.90496,0.88773,0.2847
pooled,hicp,i1y,10,0.312757,1.05321,1.03105,0.5453
pooled,hicp,i1y,11,0.330153,1.23608,1.20646,0.7980
pooled,hicp,i1y,12,0.361135,1.44974,1.41925,0.9513
pooled,hicp,i1y,13,0.373202,1.67295,1.63373,0.9880
pooled,hicp,i1y,14,0.441738,1.84514,1.79981,0.9967
pooled,hicp,i1y,15,0.48286,1.97213,1.93883,0.9980
pooled,hicp,i1y,16,0.51574,2.07552,2.03794,1.0000
pooled,hicp,i1y,17,0.547479,2.19156,2.14100,1.0000
pooled,hicp,i1y,18,0.577187,2.31181,2.25307,1.0000
pooled,hicp,i1y,19,0.621283,2.44878,2.41612,1.0000
pooled,hicp,i1y,20,0.676042,2.57484,2.53274,1.0000
pooled,hicp,i1y,21,0.698133,2.66449,2.60396,1.0000
pooled,hicp,i1y,22,0.72207,2.72522,2.66110,1.0000
pooled,hicp,i1y,23,0.735388,2.71887,2.69057,1.0000
pooled,hicp,i1y,24,0.744116,2.65809,2.62084,1.0000
pooled,hicp,i1y,25,0.726486,2.60077,2.55892,1.0000
pooled,hicp,i1y,26,0.763955,2.51976,2.46518,1.0000
pooled,hicp,i1y,27,0.790518,2.43638,2.38464,1.0000
pooled,hicp,i1y,28,0.815651,2.42825,2.37352,1.0000
pooled,hicp,i1y,29,0.849619,2.40003,2.35155,1.0000
pooled,hicp,i1y,30,0.876271,2.35770,2.31731,1.0000
pooled,hicp,i1y,31,0.903515,2.22550,2.17564,1.0000
pooled,hicp,i1y,32,0.934172,2.06922,2.03990,1.0000
pooled,hicp,i1y,33,0.923613,1.87794,1.84378,0.9993
pooled,hicp,i1y,34,0.910232,1.71125,1.69124,0.9940
pooled,hicp,i1y,35,0.878864,1.59364,1.56285,0.9780
pooled,hicp,i1y,36,0.848756,1.54303,1.51190,0.9607
pooled,hicp,i1y,37,0.846818,1.56960,1.55761,0.9673
pooled,hicp,i1y,38,0.849937,1.62014,1.58727,0.9893
pooled,hicp,i1y,39,0.870001,1.67407,1.64010,0.9900
pooled,hicp,i1y,40,0.898198,1.69128,1.65451,0.9907
pooled,hicp,i1y,41,0.918798,1.70165,1.66732,0.9920
pooled,hicp,i1y,42,0.894206,1.71137,1.67986,0.9980
pooled,hicp,i1y,43,0.858671,1.73237,1.71069,0.9967
pooled,hicp,i1y,44,0.841216,1.73486,1.71946,0.9953
pooled,hicp,i1y,45,0.824906,1.80302,1.78266,0.9907
pooled,hicp,i1y,46,0.816408,1.91260,1.89738,0.9967
pooled,hicp,i1y,47,0.773039,2.01917,1.99298,0.9973
pooled,hicp,i1y,48,0.70196,2.09404,2.01440,0.9947
pooled,hicp,ip,1,0.0117737,0.48515,0.45998,0.0227
pooled,hicp,ip,2,0.048597,0.47344,0.45574,0.0107
pooled,hicp,ip,3,0.0876623,0.47000,0.45250,0.0067
pooled,hicp,ip,4,0.121498,0.48299,0.47139,0.0033
pooled,hicp,ip,5,0.158663,0.50915,0.50329,0.0040
pooled,hicp,ip,6,0.184118,0.54507,0.54195,0.0047
pooled,hicp,ip,7,0.212637,0.58203,0.57242,0.0093
pooled,hicp,ip,8,0.258865,0.63861,0.62851,0.0227
pooled,hicp,ip,9,0.28163,0.71666,0.69898,0.0593
pooled,hicp,ip,10,0.312757,0.79794,0.77940,0.1260
pooled,hicp,ip,11,0.330153,0.88781,0.86446,0.2313
pooled,hicp,ip,12,0.361135,0.96853,0.94437,0.3953
pooled,hicp,ip,13,0.373202,1.02206,0.99892,0.4980
pooled,hicp,ip,14,0.441738,1.08268,1.06466,0.6167
pooled,hicp,ip,15,0.48286,1.14162,1.12075,0.7140
pooled,hicp,ip,16,0.51574,1.21097,1.19159,0.8220
pooled,hicp,ip,17,0.547479,1.29275,1.26602,0.9013
pooled,hicp,ip,18,0.577187,1.39870,1.36922,0.9680
pooled,hicp,ip,19,0.621283,1.52505,1.50476,0.9953
pooled,hicp,ip,20,0.676042,1.70989,1.68305,0.9987
pooled,hicp,ip,21,0.698133,1.90739,1.88114,1.0000
pooled,hicp,ip,22,0.72207,2.08487,2.06545,1.0000
pooled,hicp,ip,23,0.735388,2.25945,2.23824,1.0000
pooled,hicp,ip,24,0.744116,2.36003,2.34669,1.0000
pooled,hicp,ip,25,0.726486,2.36738,2.34454,1.0000
pooled,hicp,ip,26,0.763955,2.39843,2.37117,1.0000
pooled,hicp,ip,27,0.790518,2.45131,2.42062,1.0000
pooled,hicp,ip,28,0.815651,2.49501,2.48346,1.0000
pooled,hicp,ip,29,0.849619,2.56847,2.55770,1.0000
pooled,hicp,ip,30,0.876271,2.62749,2.60674,1.0000
pooled,hicp,ip,31,0.903515,2.69449,2.68439,1.0000
pooled,hicp,ip,32,0.934172,2.77607,2.76407,1.0000
pooled,hicp,ip,33,0.923613,2.86148,2.82375,1.0000
pooled,hicp,ip,34,0.910232,2.94192,2.89985,1.0000
pooled,hicp,ip,35,0.878864,2.95597,2.93061,1.0000
pooled,hicp,ip,36,0.848756,2.87639,2.85540,1.0000
pooled,hicp,ip,37,0.846818,2.68798,2.65265,1.0000
pooled,hicp,ip,38,0.849937,2.49961,2.46354,1.0000
pooled,hicp,ip,39,0.870001,2.37195,2.33648,1.0000
pooled,hicp,ip,40,0.898198,2.28005,2.25198,1.0000
pooled,hicp,ip,41,0.918798,2.21928,2.19750,1.0000
pooled,hicp,ip,42,0.894206,2.18572,2.15339,1.0000
pooled,hicp,ip,43,0.858671,2.21094,2.18242,1.0000
pooled,hicp,ip,44,0.841216,2.26495,2.23636,1.0000
pooled,hicp,ip,45,0.824906,2.32172,2.29178,1.0000
pooled,hicp,ip,46,0.816408,2.38260,2.34482,1.0000
pooled,hicp,ip,47,0.773039,2.44598,2.40240,1.0000
pooled,hicp,ip,48,0.70196,2.51075,2.47389,1.0000
pooled,hicp,hicp,1,0.0117737,7.67580,7.54921,1.0000
pooled,hicp,hicp,2,0.048597,7.00180,6.90288,1.0000
pooled,hicp,hicp,3,0.0876623,5.64520,5.57806,1.0000
pooled,hicp,hicp,4,0.121498,4.53398,4.47247,1.0000
pooled,hicp,hicp,5,0.158663,3.61128,3.57902,1.0000
pooled,hicp,hicp,6,0.184118,3.00519,2.97570,1.0000
pooled,hicp,hicp,7,0.212637,2.69703,2.65797,1.0000
pooled,hicp,hicp,8,0.258865,2.36752,2.33267,1.0000
pooled,hicp,hicp,9,0.28163,2.11071,2.09526,1.0000
pooled,hicp,hicp,10,0.312757,1.94328,1.93030,1.0000
pooled,hicp,hicp,11,0.330153,1.83746,1.82280,1.0000
pooled,hicp,hicp,12,0.361135,1.78627,1.77024,1.0000
pooled,hicp,hicp,13,0.373202,1.82499,1.79539,1.0000
pooled,hicp,hicp,14,0.441738,1.96132,1.93982,1.0000
pooled,hicp,hicp,15,0.48286,2.01845,1.99334,1.0000
pooled,hicp,hicp,16,0.51574,2.01661,1.99907,1.0000
pooled,hicp,hicp,17,0.547479,2.00827,1.97963,1.0000
pooled,hicp,hicp,18,0.577187,2.00696,1.98166,1.0000
pooled,hicp,hicp,19,0.621283,2.02649,1.99365,1.0000
pooled,hicp,hicp,20,0.676042,2.00528,1.98695,1.0000
pooled,hicp,hicp,21,0.698133,1.96524,1.92743,1.0000
pooled,hicp,hicp,22,0.72207,1.94065,1.92617,1.0000
pooled,hicp,hicp,23,0.735388,1.90392,1.88054,1.0000
pooled,hicp,hicp,24,0.744116,1.84413,1.82038,1.0000
pooled,hicp,hicp,25,0.726486,1.87746,1.85818,1.0000
pooled,hicp,hicp,26,0.763955,2.00720,1.98774,1.0000
pooled,hicp,hicp,27,0.790518,2.05470,2.02637,1.0000
pooled,hicp,hicp,28,0.815651,2.04609,2.01087,1.0000
pooled,hicp,hicp,29,0.849619,1.99536,1.97596,1.0000
pooled,hicp,hicp,30,0.876271,1.97498,1.95447,1.0000
pooled,hicp,hicp,31,0.903515,1.98752,1.97402,1.0000
pooled,hicp,hicp,32,0.934172,1.96555,1.94538,1.0000
pooled,hicp,hicp,33,0.923613,1.90768,1.88366,1.0000
pooled,hicp,hicp,34,0.910232,1.88360,1.85200,1.0000
pooled,hicp,hicp,35,0.878864,1.82816,1.80203,1.0000
pooled,hicp,hicp,36,0.848756,1.69567,1.67361,1.0000
pooled,hicp,hicp,37,0.846818,1.64986,1.62618,1.0000
pooled,hicp,hicp,38,0.849937,1.63592,1.60645,0.9993
pooled,hicp,hicp,39,0.870001,1.61062,1.58935,0.9993
pooled,hicp,hicp,40,0.898198,1.58020,1.56159,1.0000
pooled,hicp,hicp,41,0.918798,1.57883,1.55477,0.9993
pooled,hicp,hicp,42,0.894206,1.57034,1.55564,0.9987
pooled,hicp,hicp,43,0.858671,1.58456,1.56471,0.9993
pooled,hicp,hicp,44,0.841216,1.60416,1.58753,0.9987
pooled,hicp,hicp,45,0.824906,1.63683,1.62227,1.0000
pooled,hicp,hicp,46,0.816408,1.67082,1.63803,0.9973
pooled,hicp,hicp,47,0.773039,1.69430,1.67396,0.9967
pooled,hicp,hicp,48,0.70196,1.62564,1.59842,0.9913
pooled,hicp,stoxx,1,0.0117737,0.84115,0.81313,0.2493
pooled,hicp,stoxx,2,0.048597,0.84372,0.82161,0.2300
pooled,hicp,stoxx,3,0.0876623,0.83253,0.81436,0.1820
pooled,hicp,stoxx,4,0.121498,0.83004,0.81361,0.1693
pooled,hicp,stoxx,5,0.158663,0.82222,0.81075,0.1540
pooled,hicp,stoxx,6,0.184118,0.82311,0.80030,0.1587
pooled,hicp,stoxx,7,0.212637,0.84550,0.82311,0.1827
pooled,hicp,stoxx,8,0.258865,0.85862,0.84216,0.1920
pooled,hicp,stoxx,9,0.28163,0.88012,0.86337,0.2353
pooled,hicp,stoxx,10,0.312757,0.90436,0.88200,0.2780
pooled,hicp,stoxx,11,0.330153,0.92094,0.90843,0.3273
pooled,hicp,stoxx,12,0.361135,0.96693,0.95808,0.3920
pooled,hicp,stoxx,13,0.373202,1.03064,1.00771,0.5147
pooled,hicp,stoxx,14,0.441738,1.05800,1.03696,0.5720
pooled,hicp,stoxx,15,0.48286,1.04817,1.02436,0.5473
pooled,hicp,stoxx,16,0.51574,1.01043,0.98982,0.4800
pooled,hicp,stoxx,17,0.547479,0.95105,0.93352,0.3513
pooled,hicp,stoxx,18,0.577187,0.87114,0.84777,0.2200
pooled,hicp,stoxx,19,0.621283,0.77742,0.76745,0.0827
pooled,hicp,stoxx,20,0.676042,0.68687,0.67639,0.0247
pooled,hicp,stoxx,21,0.698133,0.59384,0.57630,0.0067
pooled,hicp,stoxx,22,0.72207,0.50739,0.49811,0.0013
pooled,hicp,stoxx,23,0.735388,0.44367,0.43147,0.0007
pooled,hicp,stoxx,24,0.744116,0.40863,0.39943,0.0000
pooled,hicp,stoxx,25,0.726486,0.38968,0.38429,0.0000
pooled,hicp,stoxx,26,0.763955,0.37288,0.37372,0.0000
pooled,hicp,stoxx,27,0.790518,0.36169,0.35568,0.0000
pooled,hicp,stoxx,28,0.815651,0.35577,0.35081,0.0000
pooled,hicp,stoxx,29,0.849619,0.35723,0.34863,0.0000
pooled,hicp,stoxx,30,0.876271,0.37071,0.35900,0.0000
pooled,hicp,stoxx,31,0.903515,0.40063,0.39566,0.0000
pooled,hicp,stoxx,32,0.934172,0.44400,0.43446,0.0000
pooled,hicp,stoxx,33,0.923613,0.49903,0.49564,0.0007
pooled,hicp,stoxx,34,0.910232,0.56184,0.55205,0.0020
pooled,hicp,stoxx,35,0.878864,0.61024,0.59466,0.0060
pooled,hicp,stoxx,36,0.848756,0.63560,0.62187,0.0100
pooled,hicp,stoxx,37,0.846818,0.60514,0.58807,0.0067
pooled,hicp,stoxx,38,0.849937,0.58387,0.57044,0.0013
pooled,hicp,stoxx,39,0.870001,0.56412,0.54706,0.0027
pooled,hicp,stoxx,40,0.898198,0.55926,0.55067,0.0067
pooled,hicp,stoxx,41,0.918798,0.58423,0.56938,0.0060
pooled,hicp,stoxx,42,0.894206,0.62622,0.61620,0.0087
pooled,hicp,stoxx,43,0.858671,0.70508,0.70055,0.0227
pooled,hicp,stoxx,44,0.841216,0.83536,0.83126,0.1527
pooled,hicp,stoxx,45,0.824906,0.98916,0.96931,0.4320
pooled,hicp,stoxx,46,0.816408,1.14544,1.12500,0.7133
pooled,hicp,stoxx,47,0.773039,1.28865,1.25878,0.9087
pooled,hicp,stoxx,48,0.70196,1.39177,1.34840,0.9287
pooled,stoxx,i1y,1,0.0117737,0.42949,0.39461,0.0193
pooled,stoxx,i1y,2,0.048597,0.44018,0.39577,0.0180
pooled,stoxx,i1y,3,0.0876623,0.47469,0.43613,0.0247
pooled,stoxx,i1y,4,0.121498,0.53103,0.49574,0.0520
pooled,stoxx,i1y,5,0.158663,0.61518,0.59150,0.0853
pooled,stoxx,i1y,6,0.184118,0.74338,0.72339,0.1827
pooled,stoxx,i1y,7,0.212637,0.92020,0.89997,0.3840
pooled,stoxx,i1y,8,0.258865,1.14089,1.12774,0.6407
pooled,stoxx,i1y,9,0.28163,1.36891,1.34595,0.8807
pooled,stoxx,i1y,10,0.312757,1.55826,1.53217,0.9600
pooled,stoxx,i1y,11,0.330153,1.72494,1.67762,0.9880
pooled,stoxx,i1y,12,0.361135,1.86256,1.82044,0.9980
pooled,stoxx,i1y,13,0.373202,1.96838,1.92326,1.0000
pooled,stoxx,i1y,14,0.441738,1.96385,1.90861,1.0000
pooled,stoxx,i1y,15,0.48286,1.94758,1.89607,1.0000
pooled,stoxx,i1y,16,0.51574,1.90003,1.87773,0.9987
pooled,stoxx,i1y,17,0.547479,1.82161,1.77829,1.0000
pooled,stoxx,i1y,18,0.577187,1.72291,1.67198,0.9960
pooled,stoxx,i1y,19,0.621283,1.62047,1.59459,0.9940
pooled,stoxx,i1y,20,0.676042,1.51729,1.49662,0.9833
pooled,stoxx,i1y,21,0.698133,1.43384,1.41019,0.9527
pooled,stoxx,i1y,22,0.72207,1.36705,1.33389,0.9193
pooled,stoxx,i1y,23,0.735388,1.33170,1.29175,0.9007
pooled,stoxx,i1y,24,0.744116,1.30447,1.27354,0.8873
pooled,stoxx,i1y,25,0.726486,1.27913,1.24457,0.8820
pooled,stoxx,i1y,26,0.763955,1.25878,1.22019,0.8307
pooled,stoxx,i1y,27,0.790518,1.23643,1.20852,0.8060
pooled,stoxx,i1y,28,0.815651,1.21672,1.18775,0.7967
pooled,stoxx,i1y,29,0.849619,1.20796,1.16371,0.7433
pooled,stoxx,i1y,30,0.876271,1.16640,1.12476,0.6873
pooled,stoxx,i1y,31,0.903515,1.10169,1.06209,0.6273
pooled,stoxx,i1y,32,0.934172,1.02725,1.00570,0.5113
pooled,stoxx,i1y,33,0.923613,0.96952,0.94975,0.3920
pooled,stoxx,i1y,34,0.910232,0.91971,0.90035,0.3207
pooled,stoxx,i1y,35,0.878864,0.90297,0.87191,0.2793
pooled,stoxx,i1y,36,0.848756,0.85972,0.83706,0.2140
pooled,stoxx,i1y,37,0.846818,0.81023,0.79577,0.1360
pooled,stoxx,i1y,38,0.849937,0.76522,0.74905,0.0933
pooled,stoxx,i1y,39,0.870001,0.74046,0.72810,0.0600
pooled,stoxx,i1y,40,0.898198,0.71985,0.71115,0.0473
pooled,stoxx,i1y,41,0.918798,0.71163,0.69469,0.0573
pooled,stoxx,i1y,42,0.894206,0.71839,0.69960,0.0667
pooled,stoxx,i1y,43,0.858671,0.73306,0.71137,0.0753
pooled,stoxx,i1y,44,0.841216,0.75748,0.73569,0.1040
pooled,stoxx,i1y,45,0.824906,0.75723,0.73578,0.1007
pooled,stoxx,i1y,46,0.816408,0.74952,0.73101,0.0947
pooled,stoxx,i1y,47,0.773039,0.74607,0.71392,0.1013
pooled,stoxx,i1y,48,0.70196,0.75434,0.70075,0.1393
pooled,stoxx,ip,1,0.0117737,0.36895,0.33500,0.0060
pooled,stoxx,ip,2,0.048597,0.35709,0.32702,0.0020
pooled,stoxx,ip,3,0.0876623,0.36258,0.33362,0.0013
pooled,stoxx,ip,4,0.121498,0.38924,0.35689,0.0013
pooled,stoxx,ip,5,0.158663,0.43281,0.40197,0.0027
pooled,stoxx,ip,6,0.184118,0.49863,0.46628,0.0120
pooled,stoxx,ip,7,0.212637,0.59449,0.56307,0.0387
pooled,stoxx,ip,8,0.258865,0.73040,0.70633,0.1160
pooled,stoxx,ip,9,0.28163,0.89288,0.87340,0.2933
pooled,stoxx,ip,10,0.312757,1.07997,1.05154,0.5727
pooled,stoxx,ip,11,0.330153,1.25988,1.23073,0.7860
pooled,stoxx,ip,12,0.361135,1.43968,1.40823,0.9240
pooled,stoxx,ip,13,0.373202,1.58066,1.53889,0.9793
pooled,stoxx,ip,14,0.441738,1.68808,1.64845,0.9947
pooled,stoxx,ip,15,0.48286,1.74673,1.72072,0.9927
pooled,stoxx,ip,16,0.51574,1.79766,1.77697,0.9967
pooled,stoxx,ip,17,0.547479,1.86553,1.83427,0.9973
pooled,stoxx,ip,18,0.577187,1.91446,1.90404,1.0000
pooled,stoxx,ip,19,0.621283,1.88582,1.86565,1.0000
pooled,stoxx,ip,20,0.676042,1.81288,1.78400,1.0000
pooled,stoxx,ip,21,0.698133,1.74470,1.72446,0.9967
pooled,stoxx,ip,22,0.72207,1.67535,1.65890,0.9993
pooled,stoxx,ip,23,0.735388,1.60376,1.56813,0.9973
pooled,stoxx,ip,24,0.744116,1.54918,1.51838,0.9947
pooled,stoxx,ip,25,0.726486,1.49974,1.47423,0.9860
pooled,stoxx,ip,26,0.763955,1.45350,1.43020,0.9740
pooled,stoxx,ip,27,0.790518,1.37980,1.34609,0.9513
pooled,stoxx,ip,28,0.815651,1.31153,1.28520,0.9287
pooled,stoxx,ip,29,0.849619,1.24306,1.21313,0.8760
pooled,stoxx,ip,30,0.876271,1.19329,1.17195,0.8367
pooled,stoxx,ip,31,0.903515,1.17257,1.15483,0.8020
pooled,stoxx,ip,32,0.934172,1.14825,1.12809,0.7620
pooled,stoxx,ip,33,0.923613,1.13666,1.11640,0.7373
pooled,stoxx,ip,34,0.910232,1.13496,1.11579,0.7093
pooled,stoxx,ip,35,0.878864,1.11542,1.09731,0.6947
pooled,stoxx,ip,36,0.848756,1.07555,1.05754,0.6173
pooled,stoxx,ip,37,0.846818,1.02827,1.01381,0.5193
pooled,stoxx,ip,38,0.849937,0.96820,0.94757,0.3927
pooled,stoxx,ip,39,0.870001,0.89071,0.87253,0.2400
pooled,stoxx,ip,40,0.898198,0.78304,0.76301,0.1033
pooled,stoxx,ip,41,0.918798,0.66536,0.65579,0.0173
pooled,stoxx,ip,42,0.894206,0.56942,0.55977,0.0100
pooled,stoxx,ip,43,0.858671,0.49283,0.48008,0.0033
pooled,stoxx,ip,44,0.841216,0.43615,0.42799,0.0000
pooled,stoxx,ip,45,0.824906,0.39398,0.38765,0.0000
pooled,stoxx,ip,46,0.816408,0.36834,0.35924,0.0000
pooled,stoxx,ip,47,0.773039,0.35704,0.35478,0.0000
pooled,stoxx,ip,48,0.70196,0.35880,0.35080,0.0000
pooled,stoxx,hicp,1,0.0117737,0.14543,0.13036,0.0000
pooled,stoxx,hicp,2,0.048597,0.13381,0.12117,0.0000
pooled,stoxx,hicp,3,0.0876623,0.12754,0.11554,0.0000
pooled,stoxx,hicp,4,0.121498,0.12199,0.11084,0.0000
pooled,stoxx,hicp,5,0.158663,0.12182,0.11242,0.0000
pooled,stoxx,hicp,6,0.184118,0.12338,0.11478,0.0000
pooled,stoxx,hicp,7,0.212637,0.12765,0.11690,0.0000
pooled,stoxx,hicp,8,0.258865,0.13130,0.12013,0.0000
pooled,stoxx,hicp,9,0.28163,0.13408,0.12190,0.0000
pooled,stoxx,hicp,10,0.312757,0.13834,0.12590,0.0000
pooled,stoxx,hicp,11,0.330153,0.14416,0.13248,0.0000
pooled,stoxx,hicp,12,0.361135,0.14991,0.14188,0.0000
pooled,stoxx,hicp,13,0.373202,0.15781,0.15019,0.0000
pooled,stoxx,hicp,14,0.441738,0.16793,0.16097,0.0000
pooled,stoxx,hicp,15,0.48286,0.18013,0.17116,0.0000
pooled,stoxx,hicp,16,0.51574,0.19580,0.18778,0.0000
pooled,stoxx,hicp,17,0.547479,0.22205,0.21632,0.0000
pooled,stoxx,hicp,18,0.577187,0.25935,0.25220,0.0000
pooled,stoxx,hicp,19,0.621283,0.30178,0.29580,0.0000
pooled,stoxx,hicp,20,0.676042,0.34493,0.33378,0.0000
pooled,stoxx,hicp,21,0.698133,0.37242,0.35877,0.0000
pooled,stoxx,hicp,22,0.72207,0.38369,0.37478,0.0000
pooled,stoxx,hicp,23,0.735388,0.38471,0.37508,0.0000
pooled,stoxx,hicp,24,0.744116,0.37570,0.36679,0.0000
