instrument,estimator,variable,h,theta_25bp,lo_25bp,hi_25bp
z_gcs_1y_kilianfix,LP-LA,i1y,39,-0.260454,-0.479206,-0.041703
z_gcs_1y_kilianfix,LP-LA,i1y,40,-0.302011,-0.520852,-0.083170
z_gcs_1y_kilianfix,LP-LA,i1y,41,-0.358874,-0.583170,-0.134579
z_gcs_1y_kilianfix,LP-LA,i1y,42,-0.363111,-0.594703,-0.131519
z_gcs_1y_kilianfix,LP-LA,i1y,43,-0.357472,-0.582035,-0.132910
z_gcs_1y_kilianfix,LP-LA,i1y,44,-0.337126,-0.565384,-0.108867
z_gcs_1y_kilianfix,LP-LA,i1y,45,-0.334066,-0.575578,-0.092554
z_gcs_1y_kilianfix,LP-LA,i1y,46,-0.300161,-0.549843,-0.050479
z_gcs_1y_kilianfix,LP-LA,i1y,47,-0.327395,-0.580529,-0.074260
z_gcs_1y_kilianfix,LP-LA,i1y,48,-0.358093,-0.603918,-0.112267
z_gcs_1y_kilianfix,LP-LA,ip,0,-1.163102,-1.163102,-1.163102
z_gcs_1y_kilianfix,LP-LA,ip,1,0.035364,-0.423025,0.493753
z_gcs_1y_kilianfix,LP-LA,ip,2,0.012491,-0.486267,0.511249
z_gcs_1y_kilianfix,LP-LA,ip,3,0.006303,-0.688828,0.701434
z_gcs_1y_kilianfix,LP-LA,ip,4,0.434400,-0.256616,1.125417
z_gcs_1y_kilianfix,LP-LA,ip,5,0.004594,-0.754325,0.763513
z_gcs_1y_kilianfix,LP-LA,ip,6,-0.276398,-1.050763,0.497967
z_gcs_1y_kilianfix,LP-LA,ip,7,-0.633836,-1.480831,0.213159
z_gcs_1y_kilianfix,LP-LA,ip,8,-0.938604,-1.904295,0.027086
z_gcs_1y_kilianfix,LP-LA,ip,9,-1.291618,-2.330799,-0.252437
z_gcs_1y_kilianfix,LP-LA,ip,10,-0.906810,-2.025822,0.212202
z_gcs_1y_kilianfix,LP-LA,ip,11,-0.623351,-1.823913,0.577211
z_gcs_1y_kilianfix,LP-LA,ip,12,-0.362929,-1.821413,1.095555
z_gcs_1y_kilianfix,LP-LA,ip,13,-0.329167,-1.909431,1.251097
z_gcs_1y_kilianfix,LP-LA,ip,14,0.207442,-1.355855,1.770739
z_gcs_1y_kilianfix,LP-LA,ip,15,0.304508,-1.301605,1.910621
z_gcs_1y_kilianfix,LP-LA,ip,16,0.018779,-1.388349,1.425908
z_gcs_1y_kilianfix,LP-LA,ip,17,0.131180,-1.111853,1.374213
z_gcs_1y_kilianfix,LP-LA,ip,18,0.241123,-0.992043,1.474289
z_gcs_1y_kilianfix,LP-LA,ip,19,0.297152,-0.845871,1.440174
z_gcs_1y_kilianfix,LP-LA,ip,20,0.143057,-0.897536,1.183650
z_gcs_1y_kilianfix,LP-LA,ip,21,0.145769,-0.958315,1.249853
z_gcs_1y_kilianfix,LP-LA,ip,22,-0.028492,-1.153246,1.096263
z_gcs_1y_kilianfix,LP-LA,ip,23,0.341299,-0.813921,1.496519
z_gcs_1y_kilianfix,LP-LA,ip,24,0.543668,-0.638017,1.725352
z_gcs_1y_kilianfix,LP-LA,ip,25,0.699990,-0.460428,1.860408
z_gcs_1y_kilianfix,LP-LA,ip,26,0.441086,-0.724886,1.607057
z_gcs_1y_kilianfix,LP-LA,ip,27,0.385340,-0.698560,1.469241
z_gcs_1y_kilianfix,LP-LA,ip,28,-0.307091,-1.371912,0.757730
z_gcs_1y_kilianfix,LP-LA,ip,29,-0.236295,-1.278511,0.805921
z_gcs_1y_kilianfix,LP-LA,ip,30,-0.489633,-1.563142,0.583876
z_gcs_1y_kilianfix,LP-LA,ip,31,-0.994578,-2.058694,0.069539
z_gcs_1y_kilianfix,LP-LA,ip,32,-1.168896,-2.276893,-0.060900
z_gcs_1y_kilianfix,LP-LA,ip,33,-1.594195,-2.770545,-0.417845
z_gcs_1y_kilianfix,LP-LA,ip,34,-2.092809,-3.301890,-0.883727
z_gcs_1y_kilianfix,LP-LA,ip,35,-2.150487,-3.410006,-0.890968
z_gcs_1y_kilianfix,LP-LA,ip,36,-2.204298,-3.539194,-0.869401
z_gcs_1y_kilianfix,LP-LA,ip,37,-2.521276,-3.896101,-1.146452
z_gcs_1y_kilianfix,LP-LA,ip,38,-2.204672,-3.632334,-0.777010
z_gcs_1y_kilianfix,LP-LA,ip,39,-2.352141,-3.783080,-0.921202
z_gcs_1y_kilianfix,LP-LA,ip,40,-2.451378,-3.893057,-1.009699
z_gcs_1y_kilianfix,LP-LA,ip,41,-2.046681,-3.493778,-0.599583
z_gcs_1y_kilianfix,LP-LA,ip,42,-2.444674,-3.904279,-0.985069
z_gcs_1y_kilianfix,LP-LA,ip,43,-2.180590,-3.686163,-0.675017
z_gcs_1y_kilianfix,LP-LA,ip,44,-1.888565,-3.414654,-0.362475
z_gcs_1y_kilianfix,LP-LA,ip,45,-1.712795,-3.271295,-0.154294
z_gcs_1y_kilianfix,LP-LA,ip,46,-1.272208,-2.816172,0.271755
z_gcs_1y_kilianfix,LP-LA,ip,47,-0.973254,-2.508607,0.562099
z_gcs_1y_kilianfix,LP-LA,ip,48,-0.864557,-2.391870,0.662755
z_gcs_1y_kilianfix,LP-LA,hicp,0,0.337567,0.337567,0.337567
z_gcs_1y_kilianfix,LP-LA,hicp,1,0.310917,0.241561,0.380272
z_gcs_1y_kilianfix,LP-LA,hicp,2,0.307129,0.197435,0.416823
z_gcs_1y_kilianfix,LP-LA,hicp,3,0.283954,0.152926,0.414983
z_gcs_1y_kilianfix,LP-LA,hicp,4,0.140576,-0.018071,0.299223
z_gcs_1y_kilianfix,LP-LA,hicp,5,-0.011911,-0.191928,0.168105
z_gcs_1y_kilianfix,LP-LA,hicp,6,-0.051841,-0.274055,0.170373
z_gcs_1y_kilianfix,LP-LA,hicp,7,-0.092621,-0.323889,0.138648
z_gcs_1y_kilianfix,LP-LA,hicp,8,-0.071128,-0.322908,0.180653
z_gcs_1y_kilianfix,LP-LA,hicp,9,-0.004115,-0.252179,0.243950
z_gcs_1y_kilianfix,LP-LA,hicp,10,-0.055354,-0.315355,0.204647
z_gcs_1y_kilianfix,LP-LA,hicp,11,-0.068662,-0.349063,0.211740
z_gcs_1y_kilianfix,LP-LA,hicp,12,0.144343,-0.157928,0.446614
z_gcs_1y_kilianfix,LP-LA,hicp,13,0.139223,-0.158539,0.436986
z_gcs_1y_kilianfix,LP-LA,hicp,14,0.130438,-0.186143,0.447020
z_gcs_1y_kilianfix,LP-LA,hicp,15,0.121447,-0.196831,0.439725
z_gcs_1y_kilianfix,LP-LA,hicp,16,0.039772,-0.286240,0.365785
z_gcs_1y_kilianfix,LP-LA,hicp,17,-0.020149,-0.352753,0.312456
z_gcs_1y_kilianfix,LP-LA,hicp,18,-0.051562,-0.415862,0.312738
z_gcs_1y_kilianfix,LP-LA,hicp,19,-0.081824,-0.453837,0.290190
z_gcs_1y_kilianfix,LP-LA,hicp,20,0.032902,-0.352144,0.417949
z_gcs_1y_kilianfix,LP-LA,hicp,21,0.028807,-0.360819,0.418432
z_gcs_1y_kilianfix,LP-LA,hicp,22,-0.002500,-0.395501,0.390502
z_gcs_1y_kilianfix,LP-LA,hicp,23,-0.025405,-0.413003,0.362193
z_gcs_1y_kilianfix,LP-LA,hicp,24,0.230291,-0.166088,0.626670
z_gcs_1y_kilianfix,LP-LA,hicp,25,0.157307,-0.245718,0.560332
z_gcs_1y_kilianfix,LP-LA,hicp,26,0.138088,-0.267800,0.543977
z_gcs_1y_kilianfix,LP-LA,hicp,27,0.134990,-0.282041,0.552021
z_gcs_1y_kilianfix,LP-LA,hicp,28,0.088581,-0.336227,0.513389
z_gcs_1y_kilianfix,LP-LA,hicp,29,0.089393,-0.334475,0.513261
z_gcs_1y_kilianfix,LP-LA,hicp,30,0.069838,-0.353779,0.493455
z_gcs_1y_kilianfix,LP-LA,hicp,31,0.082627,-0.354503,0.519757
z_gcs_1y_kilianfix,LP-LA,hicp,32,0.055787,-0.389967,0.501542
z_gcs_1y_kilianfix,LP-LA,hicp,33,-0.030857,-0.471928,0.410214
z_gcs_1y_kilianfix,LP-LA,hicp,34,-0.126034,-0.558121,0.306053
z_gcs_1y_kilianfix,LP-LA,hicp,35,-0.096909,-0.510982,0.317164
z_gcs_1y_kilianfix,LP-LA,hicp,36,0.178749,-0.229580,0.587079
z_gcs_1y_kilianfix,LP-LA,hicp,37,0.019321,-0.398653,0.437296
z_gcs_1y_kilianfix,LP-LA,hicp,38,-0.113771,-0.555413,0.327871
z_gcs_1y_kilianfix,LP-LA,hicp,39,-0.168060,-0.607520,0.271401
z_gcs_1y_kilianfix,LP-LA,hicp,40,-0.174599,-0.594438,0.245240
z_gcs_1y_kilianfix,LP-LA,hicp,41,-0.189924,-0.607214,0.227367
z_gcs_1y_kilianfix,LP-LA,hicp,42,-0.125743,-0.533007,0.281521
z_gcs_1y_kilianfix,LP-LA,hicp,43,-0.066949,-0.487748,0.353850
z_gcs_1y_kilianfix,LP-LA,hicp,44,-0.065968,-0.492751,0.360816
z_gcs_1y_kilianfix,LP-LA,hicp,45,-0.124006,-0.534373,0.286362
z_gcs_1y_kilianfix,LP-LA,hicp,46,-0.231292,-0.608036,0.145451
z_gcs_1y_kilianfix,LP-LA,hicp,47,-0.290947,-0.654333,0.072439
z_gcs_1y_kilianfix,LP-LA,hicp,48,0.043061,-0.293240,0.379361
z_gcs_1y_kilianfix,LP-LA,stoxx,0,5.462742,5.462742,5.462742
z_gcs_1y_kilianfix,LP-LA,stoxx,1,6.912826,5.298938,8.526715
z_gcs_1y_kilianfix,LP-LA,stoxx,2,4.328184,1.929816,6.726552
z_gcs_1y_kilianfix,LP-LA,stoxx,3,3.969607,1.555844,6.383369
z_gcs_1y_kilianfix,LP-LA,stoxx,4,2.764584,-0.226942,5.756111
z_gcs_1y_kilianfix,LP-LA,stoxx,5,0.056219,-3.251612,3.364049
z_gcs_1y_kilianfix,LP-LA,stoxx,6,-1.377645,-5.011683,2.256392
z_gcs_1y_kilianfix,LP-LA,stoxx,7,-3.833229,-7.749920,0.083462
z_gcs_1y_kilianfix,LP-LA,stoxx,8,-1.732722,-6.018203,2.552759
z_gcs_1y_kilianfix,LP-LA,stoxx,9,-2.070802,-7.213464,3.071859
z_gcs_1y_kilianfix,LP-LA,stoxx,10,-2.264484,-7.821339,3.292372
z_gcs_1y_kilianfix,LP-LA,stoxx,11,-1.530224,-6.829543,3.769095
z_gcs_1y_kilianfix,LP-LA,stoxx,12,0.163121,-5.079237,5.405480
z_gcs_1y_kilianfix,LP-LA,stoxx,13,1.970747,-3.283575,7.225070
z_gcs_1y_kilianfix,LP-LA,stoxx,14,0.930321,-4.919192,6.779834
z_gcs_1y_kilianfix,LP-LA,stoxx,15,0.715985,-4.292913,5.724884
z_gcs_1y_kilianfix,LP-LA,stoxx,16,1.965252,-2.429169,6.359673
z_gcs_1y_kilianfix,LP-LA,stoxx,17,2.157541,-1.771927,6.087009
z_gcs_1y_kilianfix,LP-LA,stoxx,18,2.648944,-1.034422,6.332309
z_gcs_1y_kilianfix,LP-LA,stoxx,19,2.284356,-1.442951,6.011663
z_gcs_1y_kilianfix,LP-LA,stoxx,20,2.458840,-1.521319,6.438999
z_gcs_1y_kilianfix,LP-LA,stoxx,21,2.227201,-1.641963,6.096365
z_gcs_1y_kilianfix,LP-LA,stoxx,22,0.979953,-2.862033,4.821939
z_gcs_1y_kilianfix,LP-LA,stoxx,23,0.065100,-3.736958,3.867158
z_gcs_1y_kilianfix,LP-LA,stoxx,24,-0.487232,-3.803133,2.828669
z_gcs_1y_kilianfix,LP-LA,stoxx,25,-0.261298,-3.212148,2.689552
z_gcs_1y_kilianfix,LP-LA,stoxx,26,-0.796015,-3.753148,2.161118
z_gcs_1y_kilianfix,LP-LA,stoxx,27,-3.041494,-5.938978,-0.144010
z_gcs_1y_kilianfix,LP-LA,stoxx,28,-2.174501,-5.051936,0.702934
z_gcs_1y_kilianfix,LP-LA,stoxx,29,-3.581956,-6.550422,-0.613490
z_gcs_1y_kilianfix,LP-LA,stoxx,30,-5.443135,-8.563082,-2.323188
z_gcs_1y_kilianfix,LP-LA,stoxx,31,-5.576778,-8.998293,-2.155264
z_gcs_1y_kilianfix,LP-LA,stoxx,32,-6.576894,-10.407968,-2.745821
z_gcs_1y_kilianfix,LP-LA,stoxx,33,-5.461541,-9.283794,-1.639287
z_gcs_1y_kilianfix,LP-LA,stoxx,34,-5.641552,-9.434763,-1.848340
z_gcs_1y_kilianfix,LP-LA,stoxx,35,-5.554027,-9.522630,-1.585424
z_gcs_1y_kilianfix,LP-LA,stoxx,36,-7.172493,-11.448142,-2.896844
z_gcs_1y_kilianfix,LP-LA,stoxx,37,-7.933210,-12.337061,-3.529359
z_gcs_1y_kilianfix,LP-LA,stoxx,38,-7.310244,-11.693486,-2.927003
z_gcs_1y_kilianfix,LP-LA,stoxx,39,-8.959226,-13.479153,-4.439299
z_gcs_1y_kilianfix,LP-LA,stoxx,40,-7.001591,-11.563052,-2.440130
z_gcs_1y_kilianfix,LP-LA,stoxx,41,-4.929985,-9.391962,-0.468007
z_gcs_1y_kilianfix,LP-LA,stoxx,42,-3.778905,-8.312353,0.754542
z_gcs_1y_kilianfix,LP-LA,stoxx,43,-1.628054,-5.728077,2.471969
z_gcs_1y_kilianfix,LP-LA,stoxx,44,-0.739101,-4.753414,3.275212
z_gcs_1y_kilianfix,LP-LA,stoxx,45,-0.650139,-4.772479,3.472201
z_gcs_1y_kilianfix,LP-LA,stoxx,46,0.186336,-3.913959,4.286632
z_gcs_1y_kilianfix,LP-LA,stoxx,47,-0.081437,-4.203558,4.040685
z_gcs_1y_kilianfix,LP-LA,stoxx,48,-0.761169,-4.721987,3.199650
z_gcs_1y_kilianfix,LP-IV,i1y,0,0.250000,0.250000,0.250000
z_gcs_1y_kilianfix,LP-IV,i1y,1,0.246838,0.086997,0.406679
z_gcs_1y_kilianfix,LP-IV,i1y,2,0.135796,-0.154614,0.426207
z_gcs_1y_kilianfix,LP-IV,i1y,3,0.180060,-0.177716,0.537836
z_gcs_1y_kilianfix,LP-IV,i1y,4,0.222414,-0.216914,0.661742
z_gcs_1y_kilianfix,LP-IV,i1y,5,0.136171,-0.387653,0.659996
z_gcs_1y_kilianfix,LP-IV,i1y,6,-0.018363,-0.608330,0.571603
z_gcs_1y_kilianfix,LP-IV,i1y,7,-0.241942,-0.965329,0.481445
z_gcs_1y_kilianfix,LP-IV,i1y,8,-0.260110,-1.147136,0.626917
z_gcs_1y_kilianfix,LP-IV,i1y,9,-0.201329,-1.117123,0.714465
z_gcs_1y_kilianfix,LP-IV,i1y,10,-0.188852,-1.101386,0.723682
z_gcs_1y_kilianfix,LP-IV,i1y,11,-0.190186,-1.081611,0.701239
z_gcs_1y_kilianfix,LP-IV,i1y,12,-0.213109,-1.042374,0.616156
z_gcs_1y_kilianfix,LP-IV,i1y,13,-0.217055,-1.039811,0.605702
z_gcs_1y_kilianfix,LP-IV,i1y,14,-0.230282,-1.111494,0.650930
z_gcs_1y_kilianfix,LP-IV,i1y,15,-0.168234,-1.105771,0.769304
z_gcs_1y_kilianfix,LP-IV,i1y,16,-0.125227,-1.062393,0.811939
z_gcs_1y_kilianfix,LP-IV,i1y,17,-0.139080,-1.068183,0.790022
z_gcs_1y_kilianfix,LP-IV,i1y,18,-0.069866,-0.960390,0.820658
z_gcs_1y_kilianfix,LP-IV,i1y,19,-0.072281,-0.953247,0.808685
z_gcs_1y_kilianfix,LP-IV,i1y,20,-0.085074,-0.950103,0.779954
z_gcs_1y_kilianfix,LP-IV,i1y,21,0.074826,-0.842186,0.991839
z_gcs_1y_kilianfix,LP-IV,i1y,22,0.152889,-0.843469,1.149246
z_gcs_1y_kilianfix,LP-IV,i1y,23,0.217875,-0.783449,1.219200
z_gcs_1y_kilianfix,LP-IV,i1y,24,0.378717,-0.564822,1.322257
z_gcs_1y_kilianfix,LP-IV,i1y,25,0.407224,-0.438719,1.253168
z_gcs_1y_kilianfix,LP-IV,i1y,26,0.255055,-0.485199,0.995310
z_gcs_1y_kilianfix,LP-IV,i1y,27,0.209230,-0.473664,0.892124
z_gcs_1y_kilianfix,LP-IV,i1y,28,0.234367,-0.410239,0.878973
z_gcs_1y_kilianfix,LP-IV,i1y,29,0.157685,-0.478534,0.793904
z_gcs_1y_kilianfix,LP-IV,i1y,30,0.050802,-0.581065,0.682668
z_gcs_1y_kilianfix,LP-IV,i1y,31,0.000397,-0.588684,0.589478
z_gcs_1y_kilianfix,LP-IV,i1y,32,-0.050479,-0.612235,0.511276
z_gcs_1y_kilianfix,LP-IV,i1y,33,-0.026441,-0.568632,0.515750
z_gcs_1y_kilianfix,LP-IV,i1y,34,0.048095,-0.493242,0.589432
z_gcs_1y_kilianfix,LP-IV,i1y,35,0.031104,-0.472633,0.534840
z_gcs_1y_kilianfix,LP-IV,i1y,36,0.032378,-0.440069,0.504826
z_gcs_1y_kilianfix,LP-IV,i1y,37,0.014358,-0.463903,0.492620
z_gcs_1y_kilianfix,LP-IV,i1y,38,0.011188,-0.444967,0.467342
z_gcs_1y_kilianfix,LP-IV,i1y,39,-0.111197,-0.558932,0.336539
z_gcs_1y_kilianfix,LP-IV,i1y,40,-0.279306,-0.785363,0.226751
z_gcs_1y_kilianfix,LP-IV,i1y,41,-0.387475,-0.997900,0.222950
z_gcs_1y_kilianfix,LP-IV,i1y,42,-0.507700,-1.222788,0.207387
z_gcs_1y_kilianfix,LP-IV,i1y,43,-0.627293,-1.398217,0.143632
z_gcs_1y_kilianfix,LP-IV,i1y,44,-0.593067,-1.322986,0.136852
z_gcs_1y_kilianfix,LP-IV,i1y,45,-0.555685,-1.198748,0.087377
z_gcs_1y_kilianfix,LP-IV,i1y,46,-0.485957,-1.021787,0.049874
z_gcs_1y_kilianfix,LP-IV,i1y,47,-0.349314,-0.797996,0.099368
z_gcs_1y_kilianfix,LP-IV,i1y,48,-0.191800,-0.703678,0.320078
z_gcs_1y_kilianfix,LP-IV,ip,0,-1.284638,-2.584042,0.014766
z_gcs_1y_kilianfix,LP-IV,ip,1,-0.825415,-2.663628,1.012797
z_gcs_1y_kilianfix,LP-IV,ip,2,-1.789735,-3.951791,0.372322
z_gcs_1y_kilianfix,LP-IV,ip,3,-2.703193,-5.514821,0.108435
z_gcs_1y_kilianfix,LP-IV,ip,4,-2.062390,-4.997355,0.872575
z_gcs_1y_kilianfix,LP-IV,ip,5,-1.737327,-4.683364,1.208710
z_gcs_1y_kilianfix,LP-IV,ip,6,-2.632444,-6.064648,0.799760
z_gcs_1y_kilianfix,LP-IV,ip,7,-3.845701,-7.744303,0.052900
z_gcs_1y_kilianfix,LP-IV,ip,8,-3.677012,-8.131791,0.777767
z_gcs_1y_kilianfix,LP-IV,ip,9,-4.000659,-8.474864,0.473546
z_gcs_1y_kilianfix,LP-IV,ip,10,-4.150326,-8.926921,0.626270
z_gcs_1y_kilianfix,LP-IV,ip,11,-2.959166,-7.117818,1.199486
z_gcs_1y_kilianfix,LP-IV,ip,12,-3.008458,-6.517560,0.500644
z_gcs_1y_kilianfix,LP-IV,ip,13,-2.714822,-6.400511,0.970866
z_gcs_1y_kilianfix,LP-IV,ip,14,0.007487,-3.369285,3.384259
z_gcs_1y_kilianfix,LP-IV,ip,15,-0.115644,-4.200002,3.968714
z_gcs_1y_kilianfix,LP-IV,ip,16,1.182615,-3.256414,5.621645
z_gcs_1y_kilianfix,LP-IV,ip,17,2.598379,-1.801703,6.998461
z_gcs_1y_kilianfix,LP-IV,ip,18,1.908386,-1.857645,5.674418
z_gcs_1y_kilianfix,LP-IV,ip,19,1.427385,-2.007705,4.862474
z_gcs_1y_kilianfix,LP-IV,ip,20,1.695093,-1.614448,5.004635
z_gcs_1y_kilianfix,LP-IV,ip,21,0.901006,-2.628694,4.430706
z_gcs_1y_kilianfix,LP-IV,ip,22,0.596540,-3.284363,4.477442
z_gcs_1y_kilianfix,LP-IV,ip,23,3.009950,-0.883595,6.903495
z_gcs_1y_kilianfix,LP-IV,ip,24,1.732022,-1.537402,5.001447
z_gcs_1y_kilianfix,LP-IV,ip,25,2.181312,-1.790090,6.152714
z_gcs_1y_kilianfix,LP-IV,ip,26,1.344089,-2.060801,4.748979
z_gcs_1y_kilianfix,LP-IV,ip,27,0.468519,-2.010818,2.947856
z_gcs_1y_kilianfix,LP-IV,ip,28,-0.217791,-2.921859,2.486277
z_gcs_1y_kilianfix,LP-IV,ip,29,-1.619044,-4.690755,1.452668
z_gcs_1y_kilianfix,LP-IV,ip,30,-1.508804,-4.441506,1.423897
z_gcs_1y_kilianfix,LP-IV,ip,31,-1.823280,-4.971818,1.325259
z_gcs_1y_kilianfix,LP-IV,ip,32,-0.892591,-4.035810,2.250627
z_gcs_1y_kilianfix,LP-IV,ip,33,-1.259967,-4.283406,1.763472
z_gcs_1y_kilianfix,LP-IV,ip,34,-1.691911,-4.897291,1.513468
z_gcs_1y_kilianfix,LP-IV,ip,35,-2.405505,-5.575212,0.764201
z_gcs_1y_kilianfix,LP-IV,ip,36,-2.268206,-5.372963,0.836551
z_gcs_1y_kilianfix,LP-IV,ip,37,-1.621921,-4.963917,1.720075
z_gcs_1y_kilianfix,LP-IV,ip,38,-1.249108,-4.403930,1.905714
z_gcs_1y_kilianfix,LP-IV,ip,39,-1.032607,-4.095748,2.030534
z_gcs_1y_kilianfix,LP-IV,ip,40,-1.058336,-4.096740,1.980068
z_gcs_1y_kilianfix,LP-IV,ip,41,-1.025457,-4.120436,2.069521
z_gcs_1y_kilianfix,LP-IV,ip,42,-1.577709,-4.210123,1.054706
z_gcs_1y_kilianfix,LP-IV,ip,43,-1.530654,-4.306252,1.244943
z_gcs_1y_kilianfix,LP-IV,ip,44,-1.050059,-3.917232,1.817113
z_gcs_1y_kilianfix,LP-IV,ip,45,-0.456892,-3.688403,2.774619
z_gcs_1y_kilianfix,LP-IV,ip,46,0.163157,-3.975597,4.301912
z_gcs_1y_kilianfix,LP-IV,ip,47,1.443324,-3.051003,5.937651
z_gcs_1y_kilianfix,LP-IV,ip,48,2.697562,-2.364147,7.759270
z_gcs_1y_kilianfix,LP-IV,hicp,0,0.263126,-0.101344,0.627597
z_gcs_1y_kilianfix,LP-IV,hicp,1,0.268845,-0.199772,0.737462
z_gcs_1y_kilianfix,LP-IV,hicp,2,0.164290,-0.361718,0.690299
z_gcs_1y_kilianfix,LP-IV,hicp,3,-0.005862,-0.626076,0.614351
z_gcs_1y_kilianfix,LP-IV,hicp,4,-0.268668,-0.982077,0.444740
z_gcs_1y_kilianfix,LP-IV,hicp,5,-0.363207,-1.072439,0.346026
z_gcs_1y_kilianfix,LP-IV,hicp,6,-0.315472,-1.218694,0.587750
z_gcs_1y_kilianfix,LP-IV,hicp,7,-0.588359,-1.638746,0.462027
z_gcs_1y_kilianfix,LP-IV,hicp,8,-0.772849,-1.931070,0.385372
z_gcs_1y_kilianfix,LP-IV,hicp,9,-0.733667,-1.874595,0.407261
z_gcs_1y_kilianfix,LP-IV,hicp,10,-0.763154,-1.853290,0.326981
z_gcs_1y_kilianfix,LP-IV,hicp,11,-0.690888,-1.708037,0.326262
z_gcs_1y_kilianfix,LP-IV,hicp,12,-0.176499,-1.232369,0.879372
z_gcs_1y_kilianfix,LP-IV,hicp,13,-0.232799,-1.386001,0.920403
z_gcs_1y_kilianfix,LP-IV,hicp,14,-0.400595,-1.543311,0.742121
z_gcs_1y_kilianfix,LP-IV,hicp,15,-0.580337,-1.840391,0.679716
z_gcs_1y_kilianfix,LP-IV,hicp,16,-0.746061,-2.130611,0.638489
z_gcs_1y_kilianfix,LP-IV,hicp,17,-0.549937,-1.821084,0.721210
z_gcs_1y_kilianfix,LP-IV,hicp,18,-0.316150,-1.647855,1.015555
z_gcs_1y_kilianfix,LP-IV,hicp,19,-0.350141,-1.674907,0.974625
z_gcs_1y_kilianfix,LP-IV,hicp,20,-0.450875,-1.747986,0.846237
z_gcs_1y_kilianfix,LP-IV,hicp,21,-0.525741,-1.761292,0.709811
z_gcs_1y_kilianfix,LP-IV,hicp,22,-0.571469,-1.712782,0.569844
z_gcs_1y_kilianfix,LP-IV,hicp,23,-0.410629,-1.527131,0.705872
z_gcs_1y_kilianfix,LP-IV,hicp,24,-0.133378,-1.474642,1.207886
z_gcs_1y_kilianfix,LP-IV,hicp,25,-0.433486,-1.890212,1.023239
z_gcs_1y_kilianfix,LP-IV,hicp,26,-0.521090,-1.892584,0.850403
z_gcs_1y_kilianfix,LP-IV,hicp,27,-0.595420,-1.936128,0.745287
z_gcs_1y_kilianfix,LP-IV,hicp,28,-0.735455,-2.151057,0.680147
z_gcs_1y_kilianfix,LP-IV,hicp,29,-0.717899,-2.097307,0.661508
z_gcs_1y_kilianfix,LP-IV,hicp,30,-0.744512,-2.129129,0.640105
z_gcs_1y_kilianfix,LP-IV,hicp,31,-1.043763,-2.449983,0.362457
z_gcs_1y_kilianfix,LP-IV,hicp,32,-0.977948,-2.231977,0.276081
z_gcs_1y_kilianfix,LP-IV,hicp,33,-0.881239,-2.107711,0.345232
z_gcs_1y_kilianfix,LP-IV,hicp,34,-1.076374,-2.280101,0.127354
z_gcs_1y_kilianfix,LP-IV,hicp,35,-1.067637,-2.204473,0.069198
z_gcs_1y_kilianfix,LP-IV,hicp,36,-0.996294,-2.321095,0.328508
z_gcs_1y_kilianfix,LP-IV,hicp,37,-1.173108,-2.588571,0.242354
z_gcs_1y_kilianfix,LP-IV,hicp,38,-1.217481,-2.364718,-0.070245
z_gcs_1y_kilianfix,LP-IV,hicp,39,-1.092953,-2.326413,0.140507
z_gcs_1y_kilianfix,LP-IV,hicp,40,-1.061132,-2.171365,0.049101
z_gcs_1y_kilianfix,LP-IV,hicp,41,-1.004248,-2.018248,0.009752
z_gcs_1y_kilianfix,LP-IV,hicp,42,-0.979267,-2.094595,0.136060
z_gcs_1y_kilianfix,LP-IV,hicp,43,-0.844502,-2.005261,0.316257
z_gcs_1y_kilianfix,LP-IV,hicp,44,-0.584779,-1.660135,0.490576
z_gcs_1y_kilianfix,LP-IV,hicp,45,-0.806127,-1.763954,0.151699
z_gcs_1y_kilianfix,LP-IV,hicp,46,-1.143317,-2.037316,-0.249319
z_gcs_1y_kilianfix,LP-IV,hicp,47,-1.108740,-1.993592,-0.223888
z_gcs_1y_kilianfix,LP-IV,hicp,48,-0.646932,-1.593629,0.299766
z_gcs_1y_kilianfix,LP-IV,stoxx,0,3.078223,-3.579383,9.735829
z_gcs_1y_kilianfix,LP-IV,stoxx,1,2.915705,-6.304776,12.136186
z_gcs_1y_kilianfix,LP-IV,stoxx,2,-0.497151,-10.364380,9.370078
z_gcs_1y_kilianfix,LP-IV,stoxx,3,8.360094,-6.061346,22.781535
z_gcs_1y_kilianfix,LP-IV,stoxx,4,10.099108,-7.371977,27.570194
z_gcs_1y_kilianfix,LP-IV,stoxx,5,-2.371234,-18.705083,13.962614
z_gcs_1y_kilianfix,LP-IV,stoxx,6,-9.267085,-25.791261,7.257091
z_gcs_1y_kilianfix,LP-IV,stoxx,7,-7.665673,-22.119087,6.787742
z_gcs_1y_kilianfix,LP-IV,stoxx,8,-0.558978,-16.141168,15.023212
z_gcs_1y_kilianfix,LP-IV,stoxx,9,0.120954,-16.308380,16.550287
z_gcs_1y_kilianfix,LP-IV,stoxx,10,-0.102062,-15.909176,15.705052
z_gcs_1y_kilianfix,LP-IV,stoxx,11,5.923565,-13.325757,25.172886
z_gcs_1y_kilianfix,LP-IV,stoxx,12,8.844286,-13.212673,30.901245
z_gcs_1y_kilianfix,LP-IV,stoxx,13,7.184581,-12.528690,26.897853
z_gcs_1y_kilianfix,LP-IV,stoxx,14,2.907141,-15.358631,21.172912
